path,name,internal_id,relative_path,type,size
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Nome_desconhecido_Manga/DEPOIMENTO_JESUINA_SOARES_DE_MOURA,Reuniao_publica_na_Camara_Municipal_de_Verdelandia_-_Cachoeirinha.mp3,152803569400555637633881649001349862791,15/28/03,application/octet-stream,66646307
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Nome_desconhecido_Manga/DEPOIMENTO_JESUINA_SOARES_DE_MOURA,license.txt,119677740915839106565138422162815791957,11/96/77,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Nome_desconhecido_Manga/DEPOIMENTO_CAROLINO_ALVES_BARBOSA,REUNIAO_CACHOEIRINHA.mpg,144330999433948972735154153836573673498,14/43/30,video/mpeg,1454708736
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Nome_desconhecido_Manga/DEPOIMENTO_CAROLINO_ALVES_BARBOSA,Reuniao_publica_na_Camara_Municipal_de_Verdelandia_-_Cachoeirinha.mp3,116040757735232678890535340015056903497,11/60/40,application/octet-stream,66646307
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Nome_desconhecido_Manga/DEPOIMENTO_CAROLINO_ALVES_BARBOSA,license.txt,169441403249173284582397769703859792473,16/94/41,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Nome_desconhecido_Manga/Depoimento_Pedro_Mendes_de_Queiroz,Pedro_Mendes_de_Queiroz.mp3,18097411576759517655438244830462014203,18/09/74,application/octet-stream,26601011
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Nome_desconhecido_Manga/Depoimento_Pedro_Mendes_de_Queiroz,06062017PedroMendesdeQueiroz.pdf,52877081340083097537156554691451098727,52/87/70,application/pdf,470801
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Nome_desconhecido_Manga/Depoimento_Pedro_Mendes_de_Queiroz,license.txt,36269454212315501792513851308712655758,36/26/94,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Nome_desconhecido_Miradouro_ou_Araponga/Fetaemg_30_anos_de_Luta,FETAEMG_-_30_Anos_de_Luta.pdf,155303686988364877349506266678108621958,15/53/03,application/pdf,18897635
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Nome_desconhecido_Miradouro_ou_Araponga/Fetaemg_30_anos_de_Luta,license.txt,129086291676336930780244096470023827175,12/90/86,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Nome_desconhecido_Miradouro_ou_Araponga/Imag_CPT_5595-5599,Imag_CPT_5595-5599.pdf,93960530857227598727114708915550865035,93/96/05,application/pdf,3186324
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Nome_desconhecido_Miradouro_ou_Araponga/Imag_CPT_5595-5599,license.txt,102551313340065919083607224820470956960,10/25/51,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Nome_desconhecido_Virgem_da_Lapa/Conflitos_de_Terra_Coordenadoria_de_Conflitos_Agrarios_VOL._II_2_julho-1986,Conflitos_de_Terra_Coordenadoria_de_Conflitos_Agrarios_VOL._II_2_julho-1986.pdf,160110774243215759683213711128311224818,16/01/10,application/pdf,17573981
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Nome_desconhecido_Virgem_da_Lapa/Conflitos_de_Terra_Coordenadoria_de_Conflitos_Agrarios_VOL._II_2_julho-1986,license.txt,44058131569476142925517848191128879016,44/05/81,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Nome_desconhecido_Agua_Boa/Imag_CDFS-2498,Imag_CDFS-2498.pdf,85735658541488754111555197374619291239,85/73/56,application/pdf,919228
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Nome_desconhecido_Agua_Boa/Imag_CDFS-2498,license.txt,102855052533380572421332800423808842480,10/28/55,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Nome_desconhecido_Agua_Boa/Imag_CPT_10-14,Imag_CPT-MG_10-14.pdf,77078036942862158182695644137671873024,77/07/80,application/pdf,1798547
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Nome_desconhecido_Agua_Boa/Imag_CPT_10-14,license.txt,93285155220599228381254106071232453132,93/28/51,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Orlando_Silva/Imag_CDFS-2568,Imag_CDFS-2568.pdf,12036647489407511484386724868538148442,12/03/66,application/pdf,353914
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Orlando_Silva/Imag_CDFS-2568,license.txt,168369711305158246937726253322873781119,16/83/69,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Orlando_Silva/Fetaemg_30_anos_de_Luta,FETAEMG_-_30_Anos_de_Luta.pdf,155303686988364877349506266678108621958,15/53/03,application/pdf,18897635
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Orlando_Silva/Fetaemg_30_anos_de_Luta,license.txt,129086291676336930780244096470023827175,12/90/86,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Oscar_Varejeano_Badaro/Imag_CPT_5165-5171,Imag_CPT_5165-5171.PDF,7073471586133799049934066441684102088,70/73/47,application/pdf,1141917
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Oscar_Varejeano_Badaro/Imag_CPT_5165-5171,license.txt,54887881425759839192502913623533698912,54/88/78,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Oscar_Varejeano_Badaro/Fetaemg_30_anos_de_Luta,FETAEMG_-_30_Anos_de_Luta.pdf,155303686988364877349506266678108621958,15/53/03,application/pdf,18897635
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Oscar_Varejeano_Badaro/Fetaemg_30_anos_de_Luta,license.txt,129086291676336930780244096470023827175,12/90/86,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Oscar_Varejeano_Badaro/MIRAD__Conflitos_de_terra_vol.1_1986,20-Conflitos_de_terra_v._1_1985_03-02-1986_MIRAD.pdf,62613238007374157505853012121148351536,62/61/32,application/pdf,20314880
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Oscar_Varejeano_Badaro/MIRAD__Conflitos_de_terra_vol.1_1986,license.txt,154940010248420571888622233273231288477,15/49/40,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Osvaldo_Fernandes_de_Oliveira/Imag_CPDA-0089,Imag_CPDA-0089.pdf,140051359263803015573382189413689175608,14/00/51,application/pdf,427967
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Osvaldo_Fernandes_de_Oliveira/Imag_CPDA-0089,license.txt,88775630328019703425245750695044365096,88/77/56,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Osvaldo_Fernandes_de_Oliveira/Imag_CDFS-2555,Imag_CDFS-2555.pdf,154749084990852729976106528778815862170,15/47/49,application/pdf,411570
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Osvaldo_Fernandes_de_Oliveira/Imag_CDFS-2555,license.txt,1525806001008813456564831549168902028,15/25/80,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Osvaldo_Fernandes_de_Oliveira/Imag_CPT-2161,Imag_CPT-2161.pdf,13417663775038352846773574486725722200,13/41/76,application/pdf,744541
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Osvaldo_Fernandes_de_Oliveira/Imag_CPT-2161,license.txt,109099101011322100660511097267691669317,10/90/99,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Osvaldo_Fernandes_de_Oliveira/Imag_CPT-2164,Imag_CPT-2164.pdf,40745279318951202410021308619392171849,40/74/52,application/pdf,867629
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Osvaldo_Fernandes_de_Oliveira/Imag_CPT-2164,license.txt,117087301245369100433711678684702784979,11/70/87,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Osvaldo_Fernandes_de_Oliveira/Imag_CPT-5629-5631,Imag_CPT-5629-5631.pdf,23007410428347913122278460257960969297,23/00/74,application/pdf,1408281
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Osvaldo_Fernandes_de_Oliveira/Imag_CPT-5629-5631,license.txt,797728121996961461249977592713956609,79/77/28,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Osvaldo_Fernandes_de_Oliveira/Fetaemg_30_anos_de_Luta,FETAEMG_-_30_Anos_de_Luta.pdf,155303686988364877349506266678108621958,15/53/03,application/pdf,18897635
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Osvaldo_Fernandes_de_Oliveira/Fetaemg_30_anos_de_Luta,license.txt,129086291676336930780244096470023827175,12/90/86,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Otavio_Ferreira_Gonzaga/Conflitos_de_Terra_1985,Fetaemg_Conflitos_de_Terra_1985.PDF,23809695414871854741699592928296000658,23/80/96,application/pdf,157456415
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Otavio_Ferreira_Gonzaga/Conflitos_de_Terra_1985,license.txt,119962624648017949060011265809212480677,11/99/62,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Otavio_Soares_Ferreira_da_Cunha/Depoimento_Cel._Altino_Machado_-_Governador_Valadares_CPI_Governador_Valadares,Depoimento_Cel_Altino_Machado_-_Governador_Valadares_CPI_Governador_Valadares.pdf,150521006948451519216275955218703203676,15/05/21,application/pdf,27969107
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Otavio_Soares_Ferreira_da_Cunha/Depoimento_Cel._Altino_Machado_-_Governador_Valadares_CPI_Governador_Valadares,license.txt,157125543013575620859393350703865814477,15/71/25,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Otavio_Soares_Ferreira_da_Cunha/Depoimento_Cel_Mario_Simoes_-_Governador_Valadares_CPI_Governador_Valadares,Depoimento_Cel_Mario_Simoes_-_Governador_Valadares_CPI_Governador_Valadares.pdf,50704588742410812724832528106522461892,50/70/45,application/pdf,27969107
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Otavio_Soares_Ferreira_da_Cunha/Depoimento_Cel_Mario_Simoes_-_Governador_Valadares_CPI_Governador_Valadares,license.txt,118036494479633741559194484500194854965,11/80/36,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Otavio_Soares_Ferreira_da_Cunha/Depoimento_Cel._Pedro_Ferreira_-_Gov._Valadares_CPI_Governador_Valadares,Depoimento_Cel_Pedro_Ferreira_-_Gov._Valadares_CPI_Governador_Valadares.pdf,22777805212592467789792059564407299294,22/77/78,application/pdf,27969107
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Otavio_Soares_Ferreira_da_Cunha/Depoimento_Cel._Pedro_Ferreira_-_Gov._Valadares_CPI_Governador_Valadares,license.txt,75109965207076456673995968476901497475,75/10/99,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Otavio_Soares_Ferreira_da_Cunha/Depoimento_Cel._Paulo_Reis_-_Gov_Valadares_CPI_Governador_Valadares,Depoimento_Cel_Paulo_Reis_-_Gov_Valadares_CPI_Governador_Valadares.pdf,118964387657542998224716221739684021587,11/89/64,application/pdf,27969107
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Otavio_Soares_Ferreira_da_Cunha/Depoimento_Cel._Paulo_Reis_-_Gov_Valadares_CPI_Governador_Valadares,license.txt,35408561685583173792859262433990506215,35/40/85,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Otavio_Soares_Ferreira_da_Cunha/Mario_Moreira_Murta_-_CPI_Governador_Valadares,Mario_Moreira_Murta_-_CPI_Governador_Valadares.pdf,148583750781856185074771441792285126422,14/85/83,application/pdf,27969107
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Otavio_Soares_Ferreira_da_Cunha/Mario_Moreira_Murta_-_CPI_Governador_Valadares,license.txt,77037274246534440224730658907803524320,77/03/72,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Otavio_Soares_Ferreira_da_Cunha/CPI_1965_-_conflito_rural_em_Governador_Valadares_1964,CPI_1965_-_conflito_rural_em_Governador_Valadares_1964.pdf,105966258832670014005656374415019598726,10/59/66,application/pdf,27969107
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Otavio_Soares_Ferreira_da_Cunha/CPI_1965_-_conflito_rural_em_Governador_Valadares_1964,license.txt,70553040443109440942328437655722874509,70/55/30,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Patrocinio_Caldeira/Imag_CEDOC_MG-0035_-_Brejinho_e_Riachinho_-_00002,Imag_CEDOC_MG-0035-_Brejhinho_e_Riachinho_-00002.pdf,60478332748601816552569649367361251427,60/47/83,application/pdf,170604
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Patrocinio_Caldeira/Imag_CEDOC_MG-0035_-_Brejinho_e_Riachinho_-_00002,license.txt,137420551820453053179469487923230096623,13/74/20,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Paulici_Pereira_da_Mata/Imag_CPDA_068-069,Imag_CPDA_068-069.pdf,149125987498356440580133099790022156438,14/91/25,application/pdf,977755
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Paulici_Pereira_da_Mata/Imag_CPDA_068-069,license.txt,16090507570369108125859181219896892277,16/09/05,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Paulici_Pereira_da_Mata/Conflitos_de_Terra_Coordenadoria_de_Conflitos_Agrarios_VOL._II_2_julho-1986,Conflitos_de_Terra_Coordenadoria_de_Conflitos_Agrarios_VOL._II_2_julho-1986.pdf,160110774243215759683213711128311224818,16/01/10,application/pdf,17573981
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Paulici_Pereira_da_Mata/Conflitos_de_Terra_Coordenadoria_de_Conflitos_Agrarios_VOL._II_2_julho-1986,license.txt,44058131569476142925517848191128879016,44/05/81,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Paulici_Pereira_da_Mata/Imag_CDFS-2543,Imag_CDFS-2543.pdf,83452493087620490952328672707402827941,83/45/24,application/pdf,5840186
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Paulici_Pereira_da_Mata/Imag_CDFS-2543,license.txt,59714623092638143355622198111592422413,59/71/46,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Paulici_Pereira_da_Mata/Fetaemg_30_anos_de_Luta,FETAEMG_-_30_Anos_de_Luta.pdf,155303686988364877349506266678108621958,15/53/03,application/pdf,18897635
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Paulici_Pereira_da_Mata/Fetaemg_30_anos_de_Luta,license.txt,129086291676336930780244096470023827175,12/90/86,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Paulista/Fetaemg_30_anos_de_Luta,FETAEMG_-_30_Anos_de_Luta.pdf,155303686988364877349506266678108621958,15/53/03,application/pdf,18897635
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Paulista/Fetaemg_30_anos_de_Luta,license.txt,129086291676336930780244096470023827175,12/90/86,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Pedro_Antonio_de_Oliveira/Conflitos_de_Terra_Coordenadoria_de_Conflitos_Agrarios_VOL._II_2_julho-1986,Conflitos_de_Terra_Coordenadoria_de_Conflitos_Agrarios_VOL._II_2_julho-1986.pdf,160110774243215759683213711128311224818,16/01/10,application/pdf,17573981
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Pedro_Antonio_de_Oliveira/Conflitos_de_Terra_Coordenadoria_de_Conflitos_Agrarios_VOL._II_2_julho-1986,license.txt,44058131569476142925517848191128879016,44/05/81,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Pedro_Antonio_de_Oliveira/Imag_CPT_5165-5171,Imag_CPT_5165-5171.PDF,7073471586133799049934066441684102088,70/73/47,application/pdf,1141917
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Pedro_Antonio_de_Oliveira/Imag_CPT_5165-5171,license.txt,54887881425759839192502913623533698912,54/88/78,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Pedro_Antonio_de_Oliveira/Fetaemg_30_anos_de_Luta,FETAEMG_-_30_Anos_de_Luta.pdf,155303686988364877349506266678108621958,15/53/03,application/pdf,18897635
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Pedro_Antonio_de_Oliveira/Fetaemg_30_anos_de_Luta,license.txt,129086291676336930780244096470023827175,12/90/86,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Pedro_Antonio_de_Oliveira/CPI_Ruralminas_-_Assembleia_Legislativa_de_Minas_Gerais_1984,CPI_Ruralminas.pdf,79305719834361669494194403082835556618,79/30/57,application/pdf,4679
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Pedro_Antonio_de_Oliveira/CPI_Ruralminas_-_Assembleia_Legislativa_de_Minas_Gerais_1984,license.txt,161379958559622606041038602764536160960,16/13/79,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Pedro_Antonio_de_Oliveira/CPI_Violencia_no_Campo_-_Assembleia_Legislativa_de_Minas_Gerais_1986,CPI_Violencia_no_Campo.pdf,139396884127135878705463306692474677610,13/93/96,application/pdf,4866
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Pedro_Antonio_de_Oliveira/CPI_Violencia_no_Campo_-_Assembleia_Legislativa_de_Minas_Gerais_1986,license.txt,52208428509742560152939088244193473597,52/20/84,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/05._AS_GRAVES_VIOLACOES_DE_DIREITOS_HUMANOS_NO_CAMPO_1961-1988/Vitimas/Pedro_Pereira_Passos/Depoimento_Jose_Amaro_da_Silva_e_Manoel_Castelo_Branco_transcricao,Depoimento_Jose_Amaro_da_Silva_e_Manoel_Castelo_Branco_parte_1.pdf,94469210539645324094036753024005605190,94/46/92,application/pdf,411227
